,Unnamed: 0.1,race,sexo,edad,zona_u_r,iden_pol_2,iden_pol_3,interes_pol_1_b,church,discuss_politics,elec_pres_144_a,nom_region,religion_82,esc_nivel_1,gse,religion_14,pred
256,2698,1,2,67,3,2,1,1,2,1,1,17,2,6,20,2,option three: Abortion should be an option for women in any case.
257,5338,2,2,72,1,1,2,1,1,1,1,13,11,3,1,1,option three: Abortion should be an option for women in any case.
258,1773,1,2,62,4,2,1,1,2,1,1,47,1,6,21,3,option number three: Abortion should be an option for women in any case.
259,4328,1,1,72,1,2,3,2,1,1,1,6,11,6,16,2,option #3 – Abortion should be an option for women in any case.
260,3070,1,2,38,3,3,3,1,1,1,1,18,4,6,18,2,option 3) Abortion should be an option for women in any case.
261,1760,1,2,22,4,4,1,1,1,1,1,51,6,2,10,3,Abortion should be an option for women in any case.
262,2673,2,2,80,3,4,1,2,1,1,1,59,1,8,20,2,option number three: Abortion should be an option for women in any case.
263,3703,1,1,80,2,4,4,1,1,1,1,49,4,8,18,3,option two: Abortion should only be allowed in special cases.
264,1411,1,1,58,1,99,1,1,1,1,1,17,2,3,20,2,option three: Abortion should be an option for women in any case.
265,4103,1,2,80,1,4,4,2,2,1,1,6,12,6,13,3,"option number three, ""Abortion should be an option for women in any case."""
266,1632,1,2,41,2,2,3,1,2,1,1,6,9,7,18,3,option number three: Abortion should be an option for women in any case.
267,2775,1,1,65,4,4,6,3,2,2,2,31,1,4,22,3,Option number two: Abortion should only be allowed in special cases.
268,4740,2,1,30,2,4,4,1,1,1,1,12,1,4,10,1, option number two: Abortion should only be allowed in special cases.
269,1261,1,1,26,4,1,1,2,2,1,1,25,9,6,17,3,Option #3: Abortion should be an option for women in any case.
270,3257,1,1,49,2,7,7,2,1,1,2,26,11,7,7,1,option 1) Abortion should always be prohibited.
271,3441,1,2,58,3,1,1,1,2,1,1,48,12,7,15,3,option number three: Abortion should be an option for women in any case.
272,3065,1,2,47,3,4,5,3,1,1,1,48,1,6,8,2,option 2) Abortion should only be allowed in special cases.
273,3361,4,2,40,3,99,7,2,1,1,2,24,1,3,6,1,option 2) Abortion should only be allowed in special cases.
274,393,2,2,45,4,99,1,2,2,1,1,37,11,5,5,2,option #3: Abortion should be an option for women in any case.
275,2548,1,2,61,1,6,7,2,1,1,2,6,1,95,14,2,abortion should only be allowed in special cases.
276,3133,1,1,66,1,7,7,1,1,1,2,36,2,7,20,2,Option 1) Abortion should always be prohibited.
277,3384,1,1,55,4,2,2,1,2,1,1,40,2,6,20,3,option number three: Abortion should be an option for women in any case.
278,2858,3,2,56,4,1,1,1,2,1,1,27,12,3,2,3,option number three: Abortion should be an option for women in any case.
279,319,3,2,61,4,5,4,2,1,2,2,48,1,3,11,2,option 2) Abortion should only be allowed in special cases.
280,4824,1,2,57,2,5,5,2,2,2,2,34,2,4,13,2,abortion should only be allowed in special cases.
281,2763,1,2,40,3,3,2,2,1,1,1,37,2,7,11,1,option #3: Abortion should be an option for women in any case.
282,1173,4,1,40,3,5,5,2,1,1,2,13,10,4,11,3,option #2: Abortion should only be allowed in special cases.
283,1121,1,1,72,2,6,7,1,1,1,2,-9,1,6,6,2,Option 1: Abortion should always be prohibited.
284,1467,1,2,42,2,6,7,3,1,1,2,27,11,5,9,2,option 1) Abortion should always be prohibited.
285,2451,1,2,42,1,99,4,3,2,1,1,8,11,1,2,1,option three: Abortion should be an option for women in any case.
286,879,2,2,66,4,2,1,3,1,1,1,34,11,7,11,3,option #3: Abortion should be an option for women in any case.
287,1057,1,1,63,2,6,7,2,1,1,2,42,2,6,13,1,option 1) Abortion should always be prohibited.
288,2536,6,1,51,3,7,5,1,1,1,2,48,2,3,11,1,option number two: Abortion should only be allowed in special cases.
289,333,5,1,66,3,6,5,1,1,1,2,42,11,5,7,2,option 2) Abortion should only be allowed in special cases.
290,84,2,2,61,4,4,1,2,1,1,1,34,12,5,16,2,"option number three, abortion should be an option for women in any case. I believe in a woman's right to make decisions about her own body and reproductive health."
291,3908,1,1,39,4,2,1,2,2,1,1,51,9,3,10,3,option number three: Abortion should be an option for women in any case.
292,1652,1,1,50,1,4,5,2,1,1,2,51,11,3,21,3,option #2: Abortion should only be allowed in special cases.
293,2164,1,1,49,2,6,7,3,2,1,2,18,11,6,20,1,option number two: Abortion should only be allowed in special cases.
294,4594,1,1,64,1,4,3,2,2,1,1,34,2,5,14,3,Abortion should be an option for women in any case.
295,5500,1,1,42,3,7,7,1,1,1,2,40,11,6,10,1,option 1) Abortion should always be prohibited.
296,1175,1,1,35,4,2,1,2,2,1,1,39,2,6,21,3,option #3: Abortion should be an option for women in any case.
297,1545,1,1,80,4,3,1,2,1,1,1,9,1,7,8,3,option number three: Abortion should be an option for women in any case.
298,1144,1,2,70,2,1,1,1,1,1,1,42,1,6,13,3,option number three: Abortion should be an option for women in any case.
299,4399,2,1,50,4,4,6,3,2,1,1,47,12,6,8,2,Abortion should be an option for women in any case.
300,783,3,1,25,2,4,3,2,1,1,1,6,10,6,1,3,option three: Abortion should be an option for women in any case.
301,5527,1,1,69,3,6,7,1,2,1,2,25,2,6,8,3,"option two, abortion should only be allowed in special cases."
302,1212,1,1,35,4,5,6,2,1,1,2,34,2,6,1,3,option 2) Abortion should only be allowed in special cases.
303,2083,1,1,55,2,6,5,1,2,1,2,54,11,95,22,1,option two.
304,978,1,1,77,2,1,3,2,2,1,1,36,5,7,22,3,3) Abortion should be an option for women in any case.
305,3480,1,2,40,4,7,5,2,1,1,2,6,1,3,17,2,abortion should only be allowed in special cases.
306,1033,1,2,42,3,2,2,3,2,1,1,6,10,7,19,3,option number three: Abortion should be an option for women in any case.
307,1611,5,1,66,4,6,7,4,2,1,2,36,12,5,7,2,option 1) Abortion should always be prohibited.
308,5301,1,1,38,1,6,7,2,2,2,2,36,11,5,15,2,option 1: Abortion should always be prohibited.
309,4430,6,2,34,4,3,3,3,2,1,1,6,12,7,12,3,option 3) Abortion should be an option for women in any case.
310,1323,1,1,58,3,5,7,3,1,1,2,24,12,3,18,3,option number two: Abortion should only be allowed in special cases.
311,2024,1,2,30,4,4,3,2,2,1,1,55,11,5,18,3,option #3: Abortion should be an option for women in any case.
312,1544,2,2,28,4,4,4,2,1,1,1,28,12,2,2,3,option number three: Abortion should be an option for women in any case.
313,599,1,2,24,2,1,1,1,2,1,1,25,10,2,-9,3,option number three: Abortion should be an option for women in any case.
314,3614,1,1,44,3,4,4,3,2,1,1,48,9,7,17,3, option number three: Abortion should be an option for women in any case.
315,1743,1,2,40,1,4,6,1,1,1,1,40,11,3,10,3,option 2) Abortion should only be allowed in special cases.
316,3628,1,2,63,3,2,1,2,2,1,1,8,2,6,19,3,"Option:

3) Abortion should be an option for women in any case."
317,4480,1,1,72,4,4,6,1,2,1,1,54,1,6,20,3,"option two, abortion should only be allowed in special cases."
318,3382,3,1,53,3,99,4,1,2,1,1,36,12,3,22,3,Option 3: Abortion should be an option for women in any case.
319,3501,1,2,72,2,99,7,2,1,1,2,29,1,2,-9,2,option #1: Abortion should always be prohibited.
320,3942,1,2,49,2,7,7,4,1,1,1,39,1,6,8,1,"option number one, abortion should always be prohibited."
321,4531,1,1,45,3,5,5,3,1,2,2,27,2,6,16,2,option 2) Abortion should only be allowed in special cases.
322,1374,2,2,62,2,99,1,3,1,1,1,48,12,3,8,2,Option 3) Abortion should be an option for women in any case.
323,2287,1,2,59,3,4,5,2,1,1,1,44,2,6,18,3,option number two - Abortion should only be allowed in special cases.
324,315,1,2,44,2,6,7,2,1,2,2,1,1,4,4,1,option number two - abortion should only be allowed in special cases.
325,1937,2,2,37,4,4,4,3,1,1,2,37,12,3,5,3,option number three: Abortion should be an option for women in any case.
326,2523,1,2,75,4,1,1,1,2,1,1,17,10,6,8,3,option #3: Abortion should be an option for women in any case.
327,3370,1,1,31,1,6,7,1,1,1,2,36,11,3,21,1, option number one: Abortion should always be prohibited.
328,3250,1,1,40,4,5,3,2,2,1,1,55,2,6,19,3,option 2) Abortion should only be allowed in special cases.
329,5030,1,2,73,1,6,7,2,1,1,2,40,1,6,6,2,option 1) Abortion should always be prohibited.
330,5572,1,2,71,2,6,7,1,2,1,2,39,12,6,21,2,option number two: Abortion should only be allowed in special cases.
331,1501,1,1,80,1,99,5,2,1,1,2,37,1,1,2,2,option #2) Abortion should only be allowed in special cases.
332,290,1,1,79,3,99,7,2,2,1,2,39,1,1,4,2,option 1) Abortion should always be prohibited.
333,4147,1,2,73,1,7,7,1,2,1,2,49,4,7,15,2,option #1: Abortion should always be prohibited.
334,296,1,1,28,2,99,4,3,1,1,2,39,11,3,15,3,option three: Abortion should be an option for women in any case.
335,865,1,1,32,3,6,7,2,1,1,2,39,1,6,21,1,option number two - Abortion should only be allowed in special cases.
336,3286,1,1,18,3,4,7,3,2,1,2,17,2,3,22,2,Option #2: Abortion should only be allowed in special cases.
337,4962,1,2,38,4,2,3,3,2,1,1,26,12,8,18,3,option number three - Abortion should be an option for women in any case.
338,2702,1,2,30,2,2,2,2,1,1,1,46,11,6,14,2,option #3: Abortion should be an option for women in any case.
339,1163,1,1,54,3,2,1,1,2,1,1,42,9,6,22,3,Option #3: Abortion should be an option for women in any case.
340,538,1,2,28,3,2,3,2,2,1,1,8,10,6,18,3,option number three: Abortion should be an option for women in any case.
341,4761,1,1,40,3,99,5,3,2,1,2,25,12,3,15,2,option number two: Abortion should only be allowed in special cases.
342,5055,1,1,79,3,1,1,1,1,1,1,25,1,8,15,2,option #3: Abortion should be an option for women in any case.
343,5397,1,1,74,4,2,1,1,2,1,1,6,11,8,17,3,option number three: Abortion should be an option for women in any case.
344,1345,1,1,49,2,2,3,2,2,1,1,18,12,6,10,3,"option three, abortion should be an option for women in any case."
345,2487,1,1,70,1,6,7,2,2,2,2,4,12,4,10,3,option 2) Abortion should only be allowed in special cases.
346,5637,1,2,59,4,99,2,4,1,1,2,55,2,6,8,1,Abortion should be an option for women in any case.
347,4141,4,1,35,4,2,1,1,2,1,1,29,10,7,22,3,option #3: Abortion should be an option for women in any case.
348,3607,1,1,35,1,4,5,4,2,1,2,29,12,4,4,2,option number two: Abortion should only be allowed in special cases.
349,3631,1,1,32,4,4,6,2,1,1,2,6,1,3,6,2,Abortion should be an option for women in any case.
350,3967,1,1,43,3,5,5,3,2,1,2,39,12,3,20,3,option #2) Abortion should only be allowed in special cases.
351,5313,1,2,48,1,2,1,2,2,1,1,39,12,6,16,3,option #3: Abortion should be an option for women in any case.
352,4815,4,1,27,4,1,2,1,2,1,1,36,9,6,20,3,option number three - Abortion should be an option for women in any case.
353,1181,1,2,30,3,3,3,1,1,1,1,13,3,7,21,3,3) Abortion should be an option for women in any case.
354,3534,1,1,39,3,5,5,2,2,1,1,17,10,6,17,3,option 2) Abortion should only be allowed in special cases.
355,877,1,2,42,1,7,7,2,2,1,2,39,1,3,8,1,option #1: Abortion should always be prohibited.
356,4238,1,1,73,4,6,6,1,1,1,2,37,1,6,6,2,option two: Abortion should only be allowed in special cases.
357,4013,1,1,68,3,3,1,1,2,1,1,36,5,3,20,3,option 3) Abortion should be an option for women in any case.
358,5045,1,2,19,4,1,1,2,1,2,1,37,9,3,1,3,Option three: Abortion should be an option for women in any case.
359,5212,-9,2,77,2,2,1,2,1,1,1,34,2,7,-9,3,option #3 - Abortion should be an option for women in any case.
360,447,1,1,80,4,4,5,2,2,1,1,16,12,7,10,2,Option 2: Abortion should only be allowed in special cases.
361,4369,2,2,23,2,99,2,3,2,1,1,5,11,2,1,2,option number three: Abortion should be an option for women in any case.
362,1297,1,1,57,1,6,7,3,1,1,2,16,11,1,10,3,option 1) Abortion should always be prohibited.
363,3807,3,2,33,3,3,3,2,2,1,1,8,12,3,12,3,option number three: Abortion should be an option for women in any case.
364,4747,1,1,77,3,2,1,2,2,1,1,36,5,7,11,3,Option 3) Abortion should be an option for women in any case.
365,4794,1,1,59,2,6,7,2,2,1,2,6,11,3,10,1,option 2) Abortion should only be allowed in special cases.
366,2596,1,1,65,3,1,1,2,2,1,1,51,11,6,2,3,option three: Abortion should be an option for women in any case.
367,1921,1,1,44,3,6,7,2,2,1,2,1,1,4,12,2,option one: Abortion should always be prohibited.
368,1302,1,1,79,2,2,1,2,2,1,1,26,10,4,2,3,option #3: Abortion should be an option for women in any case.
369,2119,2,2,21,3,3,1,3,1,1,1,37,12,95,14,2,option number three: Abortion should be an option for women in any case. I believe in a woman's right to make decisions about her own body and reproductive health.
370,1789,1,2,47,2,6,6,4,1,1,2,21,1,3,7,2,option 1) Abortion should always be prohibited.
371,1117,2,1,38,4,7,1,1,1,1,1,13,11,2,1,3,option two: Abortion should only be allowed in special cases.
372,4697,2,2,80,1,4,1,2,1,1,1,28,11,2,6,3,option #3: Abortion should be an option for women in any case.
373,1194,2,1,77,4,99,1,3,1,1,1,18,1,3,18,3,option #3: Abortion should be an option for women in any case.
374,5328,1,2,69,2,2,1,1,1,1,1,25,11,7,4,3,option three: Abortion should be an option for women in any case.
375,2029,1,2,76,2,6,7,2,2,1,2,29,1,3,7,2,Abortion should only be allowed in special cases.
376,4435,1,2,71,2,6,7,2,1,1,2,39,1,7,14,2,"option 

2) Abortion should only be allowed in special cases."
377,279,3,1,24,4,4,4,2,2,1,3,53,12,6,10,3,option 3) Abortion should be an option for women in any case.
378,135,2,2,29,3,4,4,4,1,1,1,20,11,5,17,2,option #3: Abortion should be an option for women in any case.
379,3992,4,1,36,4,3,4,2,2,1,1,36,6,6,20,3,option #3: Abortion should be an option for women in any case.
380,2781,3,2,23,4,99,1,4,2,1,1,4,9,3,18,3,option #3: Abortion should be an option for women in any case.
381,1934,1,2,53,3,6,6,3,2,1,2,37,1,6,18,3,"option #2, abortion should only be allowed in special cases."
382,1183,3,2,61,3,4,1,2,2,1,1,4,11,2,18,3,option number three: Abortion should be an option for women in any case.
383,3320,1,2,41,3,5,6,2,2,1,2,47,9,4,20,3,option two: Abortion should only be allowed in special cases.
384,351,1,1,75,1,99,2,4,2,1,1,8,1,1,1,2,option of Abortion should be an option for women in any case.
385,1456,1,2,37,3,4,4,4,2,1,1,36,12,8,17,3,Abortion should be an option for women in any case.
386,4683,1,1,24,3,6,7,1,2,1,2,47,10,5,-9,1,option number two: Abortion should only be allowed in special cases.
387,3768,2,2,39,3,4,2,2,1,1,1,34,11,5,12,3,option number three: Abortion should be an option for women in any case.
388,3734,1,2,57,1,2,1,2,2,1,1,6,11,6,5,3, option number three - Abortion should be an option for women in any case.
389,1872,1,1,41,3,5,6,2,1,1,2,12,1,7,20,2,option 2) Abortion should only be allowed in special cases.
390,4792,1,1,73,1,99,1,2,2,1,1,9,2,3,7,3,option #3: Abortion should be an option for women in any case.
391,4570,1,2,69,3,4,5,3,2,2,2,36,1,7,13,3,abortion should be an option for women in any case.
392,5650,3,2,50,3,5,2,2,1,1,2,17,2,4,15,1,option 2) Abortion should only be allowed in special cases.
393,1832,1,1,67,4,4,6,2,1,1,1,26,2,4,13,1, option 2) Abortion should only be allowed in special cases.
394,418,1,2,63,2,2,1,1,2,1,1,24,10,5,18,3,option #3: Abortion should be an option for women in any case.
395,553,1,2,80,2,2,1,3,2,1,1,37,10,4,8,2,option three: Abortion should be an option for women in any case.
396,1219,2,2,55,4,2,1,1,2,1,1,20,11,3,9,3, option number three: Abortion should be an option for women in any case.
397,2414,1,2,34,2,6,7,3,2,1,2,40,11,2,5,2,option two: Abortion should only be allowed in special cases.
398,1564,1,1,70,1,4,2,2,1,1,1,36,1,2,10,3,option number two: Abortion should only be allowed in special cases.
399,3306,1,1,73,3,5,1,2,1,1,1,17,10,8,9,3,"option

3) Abortion should be an option for women in any case."
400,5501,1,1,64,2,6,7,2,1,1,2,17,1,6,19,2,option 1) Abortion should always be prohibited.
401,3885,1,2,30,1,4,6,2,1,1,2,5,11,6,17,2,Abortion should be an option for women in any case.
402,5597,1,2,78,1,7,6,1,1,1,2,48,1,3,8,1,abortion should always be prohibited.
403,1090,1,2,80,4,4,5,4,1,1,2,27,1,7,9,2,Abortion should only be allowed in special cases.
404,3100,1,2,57,4,4,3,2,-9,1,1,17,1,1,5,3,option #2: Abortion should only be allowed in special cases.
405,4559,1,2,80,2,6,7,1,2,1,2,36,1,2,9,2,option (1) Abortion should always be prohibited. This aligns with my conservative beliefs and values.
406,3334,1,1,50,2,6,6,2,1,1,2,1,1,2,16,2,option #1) Abortion should always be prohibited.
407,3877,1,1,48,3,2,1,1,2,1,1,17,1,6,13,3,option 3) Abortion should be an option for women in any case.
408,2728,1,2,71,3,4,1,2,2,2,1,8,2,2,-9,3,option #2 - Abortion should only be allowed in special cases.
409,5545,1,1,64,2,6,7,1,1,1,2,53,1,5,7,2,option number one: Abortion should always be prohibited.
410,4405,1,1,47,1,7,7,2,1,1,2,26,1,3,22,1,option number one: Abortion should always be prohibited.
411,2952,1,1,64,3,2,2,3,2,1,1,17,11,6,22,2,option number three: Abortion should be an option for women in any case.
412,121,1,1,80,4,2,1,2,1,1,1,42,5,8,22,3,option 3) Abortion should be an option for women in any case.
413,2662,2,1,48,4,4,1,2,1,2,1,12,11,2,8,2,option #3: Abortion should be an option for women in any case.
414,2127,1,1,26,4,1,1,1,2,1,1,51,2,6,15,3,"option number three: ""Abortion should be an option for women in any case."" I believe in a woman's right to make decisions about her own body and reproductive health."
415,1755,1,1,48,2,99,7,2,1,1,2,42,2,2,7,2,"option number one, abortion should always be prohibited."
416,4734,1,2,62,4,4,1,2,2,1,1,37,1,6,15,3,option number two: Abortion should only be allowed in special cases.
417,465,1,1,41,3,3,1,2,2,1,1,17,2,3,15,2,option number three: Abortion should be an option for women in any case.
418,1047,1,2,47,2,7,7,2,1,1,2,36,1,6,19,2,"option number one, abortion should always be prohibited."
419,624,1,2,58,3,2,1,2,2,1,1,12,12,6,20,3,option number three: Abortion should be an option for women in any case.
420,4419,1,2,20,1,3,3,2,1,1,1,54,11,3,1,2,Abortion should be an option for women in any case.
421,794,1,2,80,4,6,7,2,1,1,2,42,1,3,16,2,Abortion should only be allowed in special cases.
422,584,1,1,33,3,6,7,2,2,1,2,36,9,7,19,3,option number two: Abortion should only be allowed in special cases.
423,2366,1,2,53,2,4,1,2,2,1,1,59,2,2,20,2,Option 3) Abortion should be an option for women in any case.
424,3948,1,2,36,3,2,2,2,2,1,1,26,12,6,16,3,option number three: Abortion should be an option for women in any case.
425,1543,1,2,27,4,4,4,3,2,2,1,48,12,2,13,3,"option

3) Abortion should be an option for women in any case."
426,5585,1,1,62,4,4,3,2,2,1,1,55,12,8,22,3,Option two: Abortion should only be allowed in special cases.
427,3921,3,2,42,4,6,7,1,1,1,2,48,1,6,9,1,abortion should only be allowed in special cases.
428,751,1,1,79,4,4,2,2,2,1,1,36,5,3,17,3,option2) Abortion should only be allowed in special cases.
429,5256,1,1,65,4,2,1,1,2,1,1,36,10,2,12,3,option number three: Abortion should be an option for women in any case.
430,712,2,1,67,2,99,1,2,1,1,1,22,11,2,8,2,3) Abortion should be an option for women in any case.
431,3630,4,2,47,3,4,1,1,2,1,1,36,8,8,22,2,option number three: Abortion should be an option for women in any case. I believe in a woman's right to choose and make decisions about her own body and reproductive health.
432,1407,6,2,42,3,99,2,3,1,1,1,12,11,2,8,3,Abortion should be an option for women in any case.
433,1044,1,2,69,2,4,3,3,1,1,1,24,2,7,10,3,option number two: Abortion should only be allowed in special cases.
434,4291,3,1,50,4,4,4,2,1,1,2,59,5,7,17,3,option 2) Abortion should only be allowed in special cases.
435,3705,1,2,76,2,6,7,2,1,1,2,31,1,5,1,2,option #1: Abortion should always be prohibited.
436,1499,1,2,80,3,6,7,3,1,1,2,36,2,1,5,3,option 1) Abortion should always be prohibited.
437,1468,1,2,53,1,6,5,3,1,1,2,54,1,2,22,2,option two: Abortion should only be allowed in special cases.
438,3248,1,2,32,3,4,2,1,2,1,1,8,12,6,15,3,option 3) Abortion should be an option for women in any case.
439,2034,1,1,47,4,2,3,1,2,1,1,48,9,6,8,3,option number three: Abortion should be an option for women in any case.
440,4633,1,1,71,4,6,7,2,2,1,2,8,12,3,5,2,option 2) Abortion should only be allowed in special cases.
441,5467,3,1,32,3,5,5,1,2,1,2,53,2,95,18,3,Option 2) Abortion should only be allowed in special cases.
442,4668,6,2,31,2,99,2,2,2,1,1,37,11,7,1,3,option #3: Abortion should be an option for women in any case.
443,5267,1,2,50,2,3,3,4,2,1,1,48,10,7,21,3,option #3: Abortion should be an option for women in any case.
444,3360,2,1,46,4,3,1,2,2,1,1,36,12,3,6,3,Abortion should be an option for women in any case.
445,911,1,1,23,2,5,7,1,1,1,2,4,11,2,16,2,option #2: Abortion should only be allowed in special cases.
446,4443,1,1,35,4,2,2,1,2,1,1,31,9,6,16,3,Option 3: Abortion should be an option for women in any case.
447,848,1,2,41,2,4,2,3,1,1,2,40,1,7,19,2,option number two: Abortion should only be allowed in special cases.
448,1038,1,1,80,3,3,3,3,1,1,1,48,1,8,17,3,option number three: Abortion should be an option for women in any case.
449,3053,1,2,66,2,2,1,2,2,1,1,9,12,6,-9,3,option #3: Abortion should be an option for women in any case.
450,414,1,1,46,3,4,4,1,1,1,1,26,3,7,19,3, option number two: Abortion should only be allowed in special cases.
451,240,1,1,48,2,2,2,2,2,1,1,23,10,6,14,3,option number three: Abortion should be an option for women in any case.
452,3831,1,2,76,4,5,6,2,2,1,2,48,1,7,12,2,option 2) Abortion should only be allowed in special cases.
453,977,1,1,67,4,2,1,1,1,1,1,53,11,6,8,3,option #3) Abortion should be an option for women in any case.
454,2312,1,2,80,2,2,1,1,2,1,1,-9,10,6,9,3,option number three: Abortion should be an option for women in any case.
455,2543,1,1,21,2,6,7,2,2,1,1,9,1,6,22,2,option 2) Abortion should only be allowed in special cases.
456,5264,-8,2,67,3,3,2,2,2,1,1,40,1,7,3,2,option #3: Abortion should be an option for women in any case.
457,5543,1,1,77,1,2,7,2,1,1,2,5,1,4,5,1,option 2) Abortion should only be allowed in special cases.
458,4376,1,1,54,4,4,7,2,2,1,2,36,2,3,13,3,abortion should only be allowed in special cases.
459,2330,4,2,43,3,2,2,3,2,1,1,6,10,7,20,3,option number three: Abortion should be an option for women in any case.
460,4989,1,2,44,3,3,2,2,1,1,1,6,10,6,21,3,option #3: Abortion should be an option for women in any case.
461,5296,1,1,32,2,4,6,2,1,1,2,49,4,2,12,2,option number two: Abortion should only be allowed in special cases.
462,2607,1,1,59,1,6,7,2,1,1,2,37,1,2,13,2,option number two: Abortion should only be allowed in special cases.
463,1193,1,2,73,3,7,5,2,1,1,2,36,2,5,5,1,option number one: Abortion should always be prohibited.
464,4001,2,2,70,4,99,1,3,2,1,1,17,6,3,1,3,option for women in any case.
465,705,3,1,41,2,2,1,2,1,1,1,48,2,2,15,2,option number three: Abortion should be an option for women in any case. I believe in a woman's right to make decisions about her own body and reproductive health.
466,1907,1,2,33,4,1,1,2,2,1,1,33,9,6,18,3, option #3: Abortion should be an option for women in any case.
467,925,1,1,53,4,6,5,1,2,1,3,41,1,6,20,2,option 2) Abortion should only be allowed in special cases.
468,2902,1,2,44,1,2,2,4,2,1,1,39,11,7,17,3,option number three - Abortion should be an option for women in any case.
469,4567,1,2,41,2,6,7,2,1,1,2,37,1,3,17,1,abortion should only be allowed in special cases.
470,1223,1,2,43,3,4,6,2,2,1,2,34,2,7,22,3,"option number two, where abortion should only be allowed in special cases."
471,622,1,1,76,2,6,7,2,1,1,2,51,1,1,-9,1,option #1: Abortion should always be prohibited.
472,4466,1,2,29,4,2,3,2,2,1,1,20,11,7,19,3,option #3: Abortion should be an option for women in any case.
473,1281,1,1,61,3,5,6,2,1,1,2,20,1,6,-9,2,option number two: Abortion should only be allowed in special cases.
474,4220,1,1,56,3,5,7,3,1,1,1,26,2,7,21,2,option number two: Abortion should only be allowed in special cases.
475,1509,1,2,39,1,7,7,2,1,1,2,1,11,3,16,2,"option one, that abortion should always be prohibited."
476,4087,1,1,28,4,4,5,1,2,1,3,38,10,2,15,3,option #2: Abortion should only be allowed in special cases.
477,2380,1,2,68,2,2,1,1,1,1,1,27,1,7,11,3,option number three: Abortion should be an option for women in any case.
478,1600,6,2,26,4,2,2,2,2,1,1,39,1,6,18,3,Option #3: Abortion should be an option for women in any case.
479,208,1,1,77,1,6,5,3,2,1,2,37,1,6,5,2,option #2: Abortion should only be allowed in special cases.
480,1209,1,1,43,4,99,7,3,1,1,2,36,2,2,10,3,the option that abortion should only be allowed in special cases.
481,1075,1,1,74,3,6,7,3,2,1,2,6,10,6,12,3,option #2 - Abortion should only be allowed in special cases.
482,425,1,2,80,3,6,7,2,2,1,2,39,12,3,5,2,option #1: Abortion should always be prohibited.
483,1087,1,1,65,3,6,7,2,2,1,2,36,2,6,19,2,option (1) Abortion should always be prohibited.
484,896,3,1,46,4,3,3,2,1,1,1,35,10,6,20,3,Option #3: Abortion should be an option for women in any case.
485,248,1,1,68,2,4,5,2,1,2,2,24,-9,2,7,3,option #2) Abortion should only be allowed in special cases.
486,2095,1,2,80,1,4,6,2,2,1,2,59,1,2,4,2,abortion should only be allowed in special cases.
487,2845,3,2,63,3,5,5,2,2,1,1,6,12,2,20,3,Option 2) Abortion should only be allowed in special cases.
488,2758,3,2,45,4,99,1,2,2,1,1,6,12,6,21,3,option #3: Abortion should be an option for women in any case.
489,4011,1,1,69,2,6,7,2,1,2,2,53,1,7,16,2,option number one: Abortion should always be prohibited.
490,5568,1,1,65,4,3,3,2,1,1,1,36,1,4,20,3,option 3: Abortion should be an option for women in any case.
491,4427,1,2,73,1,3,1,2,1,2,1,18,2,8,5,1,option #3) Abortion should be an option for women in any case.
492,2311,1,2,69,4,99,4,3,1,2,2,6,2,6,1,1,3) Abortion should be an option for women in any case.
493,4998,1,1,80,3,6,7,2,1,1,2,59,3,6,-9,2,option 1) Abortion should always be prohibited.
494,1328,3,2,30,4,99,2,4,2,1,1,6,12,6,16,3,option #3: Abortion should be an option for women in any case.
495,4967,1,1,34,2,6,7,3,1,1,2,37,11,2,7,2,option 2) Abortion should only be allowed in special cases.
496,2776,1,2,38,4,1,1,1,2,1,1,42,9,6,15,3,option (3) Abortion should be an option for women in any case.
497,1073,1,1,80,3,6,7,3,1,1,2,34,5,7,21,3,option 2) Abortion should only be allowed in special cases.
498,2518,1,1,68,3,2,1,1,2,1,1,36,5,8,19,3,option number three: Abortion should be an option for women in any case.
499,2447,1,1,36,1,5,5,2,1,1,2,16,12,4,18,3,option 2) Abortion should only be allowed in special cases.
500,2406,1,1,68,3,2,1,1,2,1,1,6,9,3,13,3,option #3: Abortion should be an option for women in any case.
501,4154,1,1,64,1,6,6,2,2,1,2,13,1,2,9,2,abortion should only be allowed in special cases.
502,2940,1,1,40,2,4,5,2,1,1,2,34,11,6,10,3,option number two: Abortion should only be allowed in special cases.
503,598,1,1,52,2,3,3,2,2,1,1,36,12,6,15,2,Option number three: Abortion should be an option for women in any case.
504,2809,5,1,43,3,2,3,2,2,1,1,6,10,6,17,3,option number three: Abortion should be an option for women in any case.
505,102,1,2,55,3,99,2,3,1,1,2,17,2,4,15,2,abortion should be an option for women in any case.
506,1926,1,2,46,4,2,1,2,2,1,1,37,12,7,19,3,option 3) Abortion should be an option for women in any case.
507,681,1,1,56,3,99,2,3,1,1,1,34,2,3,15,3,option number three: Abortion should be an option for women in any case.
508,755,2,1,36,3,4,1,2,1,1,1,6,12,3,17,3,option number three: Abortion should be an option for women in any case.
509,747,1,2,41,2,3,1,3,2,1,1,56,11,6,18,3,option #3: Abortion should be an option for women in any case.
510,3809,1,1,64,2,3,1,2,2,1,1,37,9,6,11,3,Abortion should be an option for women in any case.
511,5398,1,1,29,3,4,5,2,2,1,1,27,1,2,3,3,"option 

2) Abortion should only be allowed in special cases."
512,5027,3,2,40,4,4,2,2,2,1,1,6,2,3,1,2, option #2: Abortion should only be allowed in special cases.
